MAZ,geometry,Population,area_acres,TAZ
2760,POINT (562100.1413020517 4156966.0429994226),1605.0000,111.3347,264
2761,POINT (562983.7959233213 4157185.909536762),1016.0000,170.8504,265
2762,POINT (563267.1767570016 4156767.550719612),702.0000,60.2595,265
2763,POINT (562944.338060959 4157852.173834452),1464.0000,161.5718,265
2764,POINT (565549.3354255442 4156216.9397847485),2035.0000,107.9177,270
2765,POINT (565386.0848244942 4156536.016714343),1358.0000,42.4339,270
2766,POINT (564588.5590552839 4156335.6828384916),1970.0000,160.1364,271
2767,POINT (564768.2185950339 4155628.322392383),794.0000,63.0135,271
2768,POINT (565041.8280361413 4155578.190944988),753.0000,61.6956,271
2769,POINT (564308.1930072985 4156440.843110627),1848.0000,102.7111,271
2770,POINT (564840.3605252977 4155328.877648159),858.0000,102.4186,271
2771,POINT (564883.933808761 4156952.798220941),1229.0000,93.3917,266
2772,POINT (563824.0163715258 4156031.9925422315),1744.0000,133.2582,266
2773,POINT (564242.1999701547 4158238.222897197),1700.0000,1105.7885,266
2774,POINT (565504.57267984 4155360.218525606),2078.0000,242.9286,273
2775,POINT (564262.8999572993 4154502.3673157394),1098.0000,55.5392,273
2776,POINT (565108.5453444492 4154587.968875443),873.0000,55.6689,273
2777,POINT (564114.996395481 4155073.064331783),1691.0000,125.9897,272
2778,POINT (565188.3999064799 4157391.1179135),3523.0000,209.8409,268
2779,POINT (565404.2624349877 4158083.437824855),3614.0000,279.6977,267
2780,POINT (565945.6976348176 4157094.15634577),1890.0000,123.6921,269
2781,POINT (566447.7702471998 4156957.0752128744),1511.0000,257.5321,269
2782,POINT (562858.6914445484 4156157.548275709),2253.0000,196.4375,274
2783,POINT (563593.701965927 4155299.68457578),1772.0000,127.5076,274
2784,POINT (563320.3476341979 4155236.2768470724),1521.0000,84.8273,274
2785,POINT (562594.2915870696 4154442.13899389),1288.0000,73.5989,277
2786,POINT (563177.012687662 4154875.339981044),1601.0000,98.8685,277
2787,POINT (562998.8631282916 4154623.59652263),1017.0000,63.9049,277
2788,POINT (562421.8996079073 4154906.693028156),923.0000,71.6552,277
2789,POINT (563390.3434377868 4154103.40362328),2637.0000,125.7764,276
2790,POINT (563951.3120826912 4153681.214423477),1092.0000,67.7885,275
2791,POINT (564474.8821593042 4153594.613278861),1036.0000,233.2579,275
2792,POINT (563721.9936441696 4153435.2312115706),2231.0000,115.3960,275
2793,POINT (562374.6455230112 4153228.385698696),1900.0000,126.6670,286
2794,POINT (563184.3657537036 4153394.566824806),1286.0000,110.0381,286
2795,POINT (563671.8481100984 4152879.5111258086),869.0000,71.8501,286
2796,POINT (563105.8773007984 4152570.173073984),1261.0000,166.7098,286
2797,POINT (562473.0558568047 4152585.900768324),1658.0000,145.6506,286
2798,POINT (561766.8019271113 4152781.839687351),1018.0000,90.6626,289
2799,POINT (561892.0610983444 4152133.9080010876),1122.0000,105.1408,289
2800,POINT (561340.3666985473 4152356.3394507268),810.0000,77.8218,289
2801,POINT (560943.4133677855 4152735.6045941645),1044.0000,120.7076,289
2802,POINT (560169.4763106024 4152269.9577007843),1702.0000,314.1920,289
2803,POINT (561403.8294454861 4150760.6647250555),1272.0000,629.3064,288
2804,POINT (562535.9609012273 4151178.5646154885),1832.0000,197.4306,288
2805,POINT (561210.8143060768 4151676.4613927314),2719.0000,193.7631,288
2806,POINT (559666.0499796605 4151177.311721294),733.0000,499.0662,288
2807,POINT (564253.5979867523 4152191.7596587823),1166.0000,124.9828,287
2808,POINT (563217.1594746959 4152003.309581439),1396.0000,207.8366,287
2809,POINT (565076.8404994669 4152427.3739101593),751.0000,304.4175,310
2810,POINT (566252.5655855422 4151316.2902182997),774.0000,528.9281,310
2811,POINT (565921.5295088594 4150119.630551227),1190.0000,74.9681,309
2812,POINT (565431.2224255006 4150855.337239188),1136.0000,78.0832,309
2813,POINT (565736.1405611207 4150509.5831402997),1248.0000,109.3933,309
2814,POINT (564726.694228514 4151617.2854397274),1716.0000,137.9271,309
2815,POINT (565133.7695981329 4151203.4629259594),1900.0000,86.4748,309
2816,POINT (566395.8102076151 4149905.9841220086),1343.0000,97.4241,318
2817,POINT (565947.952975797 4149345.074670012),1972.0000,134.2466,318
2818,POINT (565139.341061421 4149998.324436052),3278.0000,269.8858,308
2819,POINT (563961.5945874684 4151389.465380295),2116.0000,243.0763,307
2820,POINT (563739.9126129436 4150853.211514875),2713.0000,231.6308,307
2821,POINT (563362.3810875609 4150061.5444448404),2944.0000,587.6681,306
2822,POINT (563986.4491160511 4149356.7399161477),1667.0000,246.1697,305
2823,POINT (562598.9133744779 4148516.2644122797),1618.0000,782.0850,304
2824,POINT (564344.0639111652 4148729.4750758517),1428.0000,282.4880,304
2825,POINT (565178.2076894706 4148996.77086957),1520.0000,145.8823,304
2826,POINT (564420.5549909225 4148118.822947968),752.0000,266.5430,304
2827,POINT (563886.0020858069 4146896.235197158),1944.0000,966.6687,302
2828,POINT (564875.5959665828 4146356.603633653),2442.0000,371.0810,302
2829,POINT (566693.3000915948 4147505.3998803594),747.0000,55.2744,303
2830,POINT (565820.6120254992 4147926.7609958155),1595.0000,234.6265,303
2831,POINT (566696.6613157447 4147124.138097198),753.0000,57.8924,303
2832,POINT (565924.5024346437 4147061.880590187),1397.0000,157.9157,303
2833,POINT (566261.7059175218 4148741.5574027654),1154.0000,143.2698,319
2834,POINT (566685.1766201218 4148098.99667922),1790.0000,169.4085,319
2835,POINT (567234.3505419699 4148871.1030969345),2062.0000,166.5973,317
2836,POINT (567048.7492333448 4148342.1555148754),1106.0000,88.9210,317
2837,POINT (566819.4596693075 4149485.7079296806),1363.0000,85.4276,317
2838,POINT (567299.1343038148 4149861.5862343046),2484.0000,124.1385,316
2839,POINT (569744.5203343098 4149016.611499122),984.0000,219.3143,314
2840,POINT (569536.5889737575 4148502.548405532),1635.0000,55.9065,314
2841,POINT (568756.3871955924 4148795.050717447),1184.0000,28.0998,314
2842,POINT (568888.5294121539 4149176.8546081586),1961.0000,54.0318,314
2843,POINT (568118.8275352741 4149480.7735013575),2429.0000,427.5349,315
2844,POINT (568778.557071508 4148421.025758531),1424.0000,100.6360,326
2845,POINT (568361.6005872756 4148281.6948800976),2012.0000,47.3762,326
2846,POINT (569909.4697877353 4152307.1977508706),2108.0000,8266.1806,313
2847,POINT (567279.8092091371 4155406.8107051076),1858.0000,98.0561,312
2848,POINT (567482.563049331 4154538.9667203943),1896.0000,425.4389,312
2849,POINT (567114.2857768271 4154767.367060076),2000.0000,137.2312,312
2850,POINT (567060.3109434735 4155802.8877528394),1582.0000,572.8140,312
2851,POINT (566381.3135283283 4154109.5230857925),1711.0000,153.0197,311
2852,POINT (565516.040964735 4154283.0584138925),1430.0000,427.0032,311
2853,POINT (565780.1475619753 4153120.4856484896),882.0000,349.8368,311
2854,POINT (571852.0232618183 4148606.037283361),2500.0000,111.1140,330
2855,POINT (571187.616316982 4148794.504202761),3123.0000,139.2447,330
2856,POINT (570231.5421148185 4148632.755028423),860.0000,113.7887,329
2857,POINT (569755.8240589024 4148243.0430402053),1625.0000,72.4166,329
2858,POINT (570300.114873821 4148192.8383110054),1045.0000,39.9739,329
2859,POINT (571059.27338396 4148295.16556935),1433.0000,68.5779,329
2860,POINT (569839.6744665577 4147733.7503483985),2488.0000,76.3896,327
2861,POINT (570191.5552740513 4147191.8653542344),1721.0000,102.9765,327
2862,POINT (569557.087181824 4147567.3075342984),2048.0000,49.0636,327
2863,POINT (571542.0479921402 4147957.421547453),673.0000,51.7247,328
2864,POINT (571217.1789040684 4147719.205558367),782.0000,72.3271,328
2865,POINT (570618.2686838225 4147828.019343063),1931.0000,145.6727,328
2866,POINT (569010.3776954245 4147629.975685493),2435.0000,137.4675,323
2867,POINT (569094.7233999148 4146955.5638537174),2772.0000,144.0853,323
2868,POINT (568555.3230943364 4147573.5018028375),2309.0000,55.7841,324
2869,POINT (568343.7659221637 4147089.2150005437),2412.0000,68.1036,324
2870,POINT (567726.4561326635 4148114.6072416143),2282.0000,81.3893,325
2871,POINT (568245.0210363875 4147984.422963849),2413.0000,65.7025,325
2872,POINT (567674.9818773938 4148557.1419826834),947.0000,45.5458,325
2873,POINT (567935.7122167683 4147647.7066331836),1290.0000,78.8557,325
2874,POINT (567519.4538250532 4147357.8568958165),1104.0000,91.6394,320
2875,POINT (567291.2253259639 4147017.21604056),1182.0000,63.9100,320
2876,POINT (567973.4368598532 4146390.726984249),997.0000,71.1914,320
2877,POINT (568126.3567551255 4146725.290289326),2424.0000,111.4211,320
2878,POINT (566154.0990388598 4145784.348888425),2650.0000,380.2371,301
2879,POINT (566900.9087936205 4146500.8632964254),2096.0000,209.9428,301
2880,POINT (565259.195244383 4145578.2949796757),1167.0000,233.4348,301
2881,POINT (567693.7801918854 4145789.3930551936),3005.0000,278.1986,321
2882,POINT (568768.1384675406 4145642.2933073826),1179.0000,93.5476,322
2883,POINT (568311.0235475489 4144969.8031792245),1769.0000,195.5820,322
2884,POINT (568498.3823135209 4144873.1170435008),706.0000,66.7897,322
2885,POINT (568750.391530032 4146279.5543839685),1103.0000,79.5745,322
2886,POINT (570944.5650207711 4145545.122710328),984.0000,415.0836,342
2887,POINT (570184.2431398064 4144419.995077266),691.0000,394.7708,342
2888,POINT (568888.6852352393 4143755.8855588255),1348.0000,845.4172,342
2889,POINT (569756.6015076335 4146122.902488578),1214.0000,548.5086,342
2890,POINT (572585.336711267 4146740.6238950207),731.0000,383.6641,339
2891,POINT (571020.8063951236 4146928.662859022),1026.0000,281.2108,339
2892,POINT (572341.1539965225 4147471.6812463193),920.0000,369.0023,339
2893,POINT (573797.9652378063 4147635.7305524317),1069.0000,109.9825,338
2894,POINT (572795.4806778318 4148131.8514073514),1193.0000,97.2669,338
2895,POINT (574514.4461435567 4147727.116134964),2163.0000,81.4988,331
2896,POINT (573925.9734388017 4148131.790808629),2264.0000,135.0299,331
2897,POINT (574701.825947687 4148250.7575740395),1543.0000,68.1462,331
2898,POINT (576760.9467331378 4148839.970321129),2044.0000,1378.9608,332
2899,POINT (575927.0848214794 4147747.401727989),2389.0000,123.3332,332
2900,POINT (576499.0160203957 4147396.2668706193),1989.0000,74.1239,333
2901,POINT (577463.0844565523 4147087.6553567597),1952.0000,423.6196,333
2902,POINT (577148.8385396 4146090.955646166),1318.0000,53.1104,333
2903,POINT (577287.7111601606 4145691.1858885763),1075.0000,55.2493,333
2904,POINT (576529.0593492894 4146269.7484905934),2306.0000,172.6389,333
2905,POINT (576533.2124745362 4146938.9584545596),1685.0000,106.1028,333
2906,POINT (575785.8696359124 4147297.828522229),1713.0000,54.3123,334
2907,POINT (575230.0099320076 4147142.2838287046),2351.0000,80.1789,334
2908,POINT (574992.3677104752 4147526.7594049084),1667.0000,81.8433,334
2909,POINT (575813.930896863 4146801.860711634),1596.0000,99.7006,334
2910,POINT (575257.1539081128 4146210.1774214488),966.0000,90.9056,335
2911,POINT (575348.0825038223 4146573.665861851),2186.0000,41.7764,335
2912,POINT (576645.9813285427 4145681.517652387),1249.0000,36.4187,335
2913,POINT (575792.9843807946 4146216.522503177),701.0000,30.6786,335
2914,POINT (576160.7871932874 4145935.284129719),1939.0000,42.1519,335
2915,POINT (572362.034917613 4145874.7617118913),1338.0000,107.8273,340
2916,POINT (571654.4718530171 4146210.813744751),1064.0000,100.2614,340
2917,POINT (573224.6060427574 4145529.607735514),1751.0000,284.2679,340
2918,POINT (572867.7760807286 4144864.949356756),924.0000,107.2664,341
2919,POINT (572395.1603085225 4145069.8147620535),1151.0000,72.2586,341
2920,POINT (571920.1478345643 4145345.656755882),893.0000,89.4755,341
2921,POINT (572131.8109952074 4144722.262838297),1188.0000,52.6543,341
2922,POINT (572408.4984232037 4144371.5361747677),901.0000,103.2696,343
2923,POINT (571453.0577125507 4144463.7105316077),1301.0000,211.6790,343
2924,POINT (571754.7637262238 4143710.406892438),1866.0000,236.8691,344
2925,POINT (571031.0501149576 4143438.159893878),1430.0000,171.0700,344
2926,POINT (570267.2807596958 4143482.123095695),1698.0000,147.0825,345
2927,POINT (569856.2590533091 4143135.767966449),744.0000,94.3555,345
2928,POINT (571172.1204047503 4142858.0771294925),835.0000,71.5491,345
2929,POINT (570989.6454899957 4142628.937958107),1079.0000,77.3377,345
2930,POINT (570136.0830845223 4142547.9076842405),1897.0000,232.3847,346
2931,POINT (570340.4067949213 4141734.5647920216),1489.0000,907.2863,346
2932,POINT (568990.9036560738 4140428.0602643774),1503.0000,2438.5003,298
2933,POINT (570219.7637849764 4137559.0604732176),1595.0000,1031.1645,298
2934,POINT (570855.910553787 4133743.1782921595),1086.0000,1722.0665,298
2935,POINT (568643.1355079084 4134831.737752547),1580.0000,3768.6702,298
2936,POINT (569557.8106320159 4138680.4531029724),730.0000,947.0889,298
2937,POINT (566291.4939304971 4144659.7421786776),1561.0000,1316.1900,300
2938,POINT (566660.1320474644 4143117.430046576),1162.0000,1015.8199,300
2939,POINT (565625.2681600266 4141820.68579964),1131.0000,1624.1147,299
2940,POINT (562670.7783870775 4142434.741287431),707.0000,7255.6534,299
2941,POINT (566127.8615755878 4138048.056526941),1255.0000,2280.6420,299
2942,POINT (549105.4226408333 4147451.8938713945),2148.0000,635.1260,295
2943,POINT (551818.3210924028 4154475.5504092253),1993.0000,21641.3185,295
2944,POINT (546607.0092214765 4153759.1462489124),1970.0000,3902.4695,294
2945,POINT (548511.1412570641 4150866.9917437797),1014.0000,1189.7687,294
2946,POINT (547833.7088666649 4151211.577226317),1512.0000,734.3781,294
2947,POINT (543486.0378198384 4156089.8319847398),2608.0000,3538.4460,293
2948,POINT (545094.4762067202 4155306.2486983),1647.0000,1818.2538,293
2949,POINT (543773.2676873859 4152283.1719442015),838.0000,657.8481,293
2950,POINT (553197.4225297478 4147899.5604147804),2211.0000,2243.9411,296
2951,POINT (557760.4791943213 4146938.04727606),637.0000,12949.3808,296
2952,POINT (553574.2570933036 4141691.4082541224),1753.0000,12012.8437,296
2953,POINT (549232.0318079682 4145176.445914886),2363.0000,687.2783,296
2954,POINT (549892.398890415 4143997.9180833893),1791.0000,949.1847,296
2955,POINT (556176.8284625891 4117603.089964254),913.0000,24705.8232,297
2956,POINT (558232.8993135887 4134405.477394107),632.0000,31603.4442,297
2957,POINT (564873.1762174044 4131306.4319183105),1159.0000,9701.0879,297
2958,POINT (565582.8888557989 4123308.7729246584),1301.0000,53820.2471,297
2959,POINT (574797.5785069682 4146839.0058782096),659.0000,59.6985,336
2960,POINT (574670.8795239794 4146324.6901936023),845.0000,90.5876,336
2961,POINT (574392.2308753211 4145842.3679583888),1042.0000,89.9278,336
2962,POINT (573928.7469325626 4146977.828545011),1229.0000,228.1531,337
2963,POINT (573739.7118913202 4146230.205376815),2289.0000,205.0157,337
2964,POINT (547155.7138945492 4165388.40105294),2720.0000,186.6799,229
2965,POINT (548422.1132645652 4164217.517782652),1667.0000,176.5143,229
2966,POINT (547573.395572865 4164482.052205933),1071.0000,415.6840,228
2967,POINT (597603.7913425978 4135383.682112818),953.0000,189.5972,547
2968,POINT (598466.0360313228 4135426.189601672),1331.0000,67.3237,547
2969,POINT (598878.3098814437 4135283.2032171204),1965.0000,86.8627,547
2970,POINT (597950.9931382203 4134821.9667106406),2090.0000,130.9147,547
2971,POINT (597041.6637072536 4134657.3693241714),1169.0000,224.4669,546
2972,POINT (596843.5956821088 4134271.742027413),1430.0000,27.9945,546
2973,POINT (597531.3610180728 4133980.1264597178),1365.0000,76.5550,546
2974,POINT (597592.7190098573 4133444.626445245),1858.0000,85.9685,546
2975,POINT (596666.6375713221 4133453.5988185746),700.0000,556.0066,539
2976,POINT (596959.9612742488 4131937.384576805),2440.0000,165.7112,538
2977,POINT (595698.478454303 4133327.3705874733),1236.0000,132.8310,542
2978,POINT (595242.7327442555 4132951.3340647398),1133.0000,115.4577,542
2979,POINT (595130.9051416931 4132401.8059274335),1178.0000,122.7988,541
2980,POINT (595750.8278361415 4131554.935993022),1430.0000,112.0881,541
2981,POINT (595089.9855100792 4131787.373982367),758.0000,89.8440,541
2982,POINT (594628.8417872776 4132292.2135283668),914.0000,98.7399,541
2983,POINT (594198.8434614128 4131986.306613893),995.0000,103.7079,541
2984,POINT (596399.7824291155 4132629.699454135),2706.0000,157.1339,540
2985,POINT (596152.1670390757 4131979.5937770223),965.0000,86.3197,540
2986,POINT (595738.9170569354 4132449.0712127495),915.0000,88.9458,540
2987,POINT (598063.1252223328 4132371.1836576834),793.0000,223.7961,558
2988,POINT (597610.7012842416 4131776.258357795),1807.0000,190.7063,558
2989,POINT (598996.2820015817 4132823.198860619),1047.0000,99.1236,557
2990,POINT (598672.649545562 4132409.632434345),2676.0000,78.8939,557
2991,POINT (599110.447164812 4132318.845358233),820.0000,30.1438,556
2992,POINT (599392.4220073128 4132491.0230572373),3703.0000,29.7515,556
2993,POINT (598614.6890860038 4133660.9904064215),1338.0000,49.2178,549
2994,POINT (598173.7849254485 4133482.245111184),843.0000,31.7550,549
2995,POINT (598269.9768929363 4133068.886514534),766.0000,45.4640,549
2996,POINT (598503.901126724 4133212.176960981),916.0000,31.1982,549
2997,POINT (598832.9962074711 4133303.3428101097),906.0000,40.5954,549
2998,POINT (597961.313940805 4133980.336326067),1858.0000,81.0384,548
2999,POINT (598315.9825560784 4134148.744402359),2216.0000,81.1903,548
3000,POINT (599367.8383225603 4135011.95540546),1399.0000,135.7253,548
3001,POINT (598635.9565872785 4134526.8318391433),1835.0000,87.9439,548
3002,POINT (599089.742862409 4134491.138143058),1243.0000,78.9019,548
3003,POINT (599343.4800212338 4134106.504231025),722.0000,32.7632,550
3004,POINT (599583.6251312539 4134028.494963037),1103.0000,74.8278,550
